,perid,tournament_perid,datetime,fmt,box,forfeit,loser,loser_score,winner,winner_score,date
1700,esports:match:8c4cb1c5-b86d-453e-92fa-fff6a146bad6,esports:tournament:d279f1c9-44cf-435b-9390-51b1f203ec8e,2021-05-22 00:30:00+00:00,bestof,3,0,Bad News Bears,1.0,Team Liquid,2.0,2021-05-22
1693,esports:match:0f9a3f60-4caa-43ba-8554-bed6016b9e8e,esports:tournament:0dda9a16-bb96-4524-af27-20635463c876,2021-05-22 14:10:00+00:00,bestof,3,False,Clutch Rayn Esport,0.0,Akuma,2.0,2021-05-22
1669,esports:match:cd46cd9c-03d0-469a-8a8c-269fb943bc5d,esports:tournament:a0da8965-ccc2-4663-81c1-4c4e5863d823,2021-05-22 18:00:00+00:00,bestof,3,0,Gorillazzz,0.0,Copenhagen Flames,2.0,2021-05-22
1666,esports:match:369d10ea-1147-4b53-9c9b-8ffc59a3633d,esports:tournament:a0da8965-ccc2-4663-81c1-4c4e5863d823,2021-05-22 15:00:00+00:00,bestof,3,0,Case Esports,0.0,Heet,2.0,2021-05-22
8730,esports:match:a985ab45-5f2a-430b-8645-b36534dc5a62,esports:tournament:e961f10f-6578-41ef-bea4-d79380dfafc3,2021-05-22 14:55:00+00:00,bestof,3,False,Bankapepsi,0.0,Nemiga Gaming,2.0,2021-05-22
8736,esports:match:b7209f4f-2274-4be1-ae5a-1122c55ab37a,esports:tournament:e961f10f-6578-41ef-bea4-d79380dfafc3,2021-05-22 17:00:00+00:00,bestof,3,0,Outsiders,0.0,Entropiq,2.0,2021-05-22
1694,esports:match:7e965486-15b1-4e0d-8347-b5aa1fbb4691,esports:tournament:0dda9a16-bb96-4524-af27-20635463c876,2021-05-23 11:00:00+00:00,bestof,3,False,Ambush Esport,0.0,Akuma,2.0,2021-05-23
1692,esports:match:882fb1c7-1fad-42f7-96a9-949a1680599e,esports:tournament:0dda9a16-bb96-4524-af27-20635463c876,2021-05-23 18:00:00+00:00,bestof,3,False,Grond,1.0,Akuma,2.0,2021-05-23
1673,esports:match:e2f804ec-5b75-43ad-9c5e-7580d0ecafad,esports:tournament:a0da8965-ccc2-4663-81c1-4c4e5863d823,2021-05-23 18:40:00+00:00,bestof,3,False,AGF Esport,0.0,Sangal Esports,2.0,2021-05-23
1580,esports:match:168d5d66-d24e-46f9-a986-992ba1cd3d96,esports:tournament:e41b0221-6d4d-4e6b-9e8c-300ac3f259db,2021-05-23 16:00:00+00:00,bestof,3,0,Astralis,0.0,MOUZ,2.0,2021-05-23
1670,esports:match:278a8366-d6ad-4b5d-81a3-c14b250f3a9b,esports:tournament:a0da8965-ccc2-4663-81c1-4c4e5863d823,2021-05-23 15:00:00+00:00,bestof,3,0,eClub Brugge,1.0,Lilmix,2.0,2021-05-23
1695,esports:match:37c27699-da68-4680-9e1f-e403d76c2e12,esports:tournament:0dda9a16-bb96-4524-af27-20635463c876,2021-05-23 14:30:00+00:00,bestof,3,0,Ambush Esport,1.0,Game Agents,2.0,2021-05-23
1590,esports:match:30f2e8f3-233a-4a5e-aa08-e472a1f5334b,esports:tournament:e41b0221-6d4d-4e6b-9e8c-300ac3f259db,2021-05-23 19:00:00+00:00,bestof,3,False,Ninjas in Pyjamas,1.0,G2 Esports,2.0,2021-05-23
1705,esports:match:06ebdd85-a6f4-4c1a-a2da-90f3a03ef16e,esports:tournament:d279f1c9-44cf-435b-9390-51b1f203ec8e,2021-05-23 21:30:00+00:00,bestof,3,False,Evil Geniuses,0.0,FURIA Esports,2.0,2021-05-23
1474,esports:match:5633572c-01e6-4bbd-b1f4-ca2725f3febb,esports:tournament:f796bb68-37ae-4d05-ad29-d94b63af7fb9,2021-05-23 23:00:00+00:00,bestof,3,0,Triumph,0.0,Extra Salt,2.0,2021-05-23
8743,esports:match:dee57066-25df-4d8e-bbae-1317cbc9dfee,esports:tournament:e961f10f-6578-41ef-bea4-d79380dfafc3,2021-05-23 11:00:00+00:00,bestof,3,0,Trident Clan,1.0,K23,2.0,2021-05-23
8746,esports:match:ae9b2d1a-b3b6-4fe0-8fbf-df7ae4c208ca,esports:tournament:df06ba2d-aa9b-4599-b8d5-7e9ad235a646,2021-05-23 11:00:00+00:00,bestof,2,0,Eeriness,0.0,Entropiq,2.0,2021-05-23
8748,esports:match:d53c982c-11c0-4cd6-8296-6eefec5c67bb,esports:tournament:e961f10f-6578-41ef-bea4-d79380dfafc3,2021-05-23 14:00:00+00:00,bestof,3,0,Marlian Esports,0.0,Outsiders,2.0,2021-05-23
8752,esports:match:383a769d-3a7a-4475-9ced-29fe83750777,esports:tournament:df06ba2d-aa9b-4599-b8d5-7e9ad235a646,2021-05-23 15:00:00+00:00,bestof,2,0,Cryptova,0.0,Sinners Esports,2.0,2021-05-23
8754,esports:match:c42d9df2-50e2-4394-a278-01c8657b5cc5,esports:tournament:e961f10f-6578-41ef-bea4-d79380dfafc3,2021-05-23 17:00:00+00:00,bestof,3,0,Nemiga Gaming,0.0,Players,2.0,2021-05-23
8757,esports:match:d7845664-41c7-4f6c-bb3f-0a5f138d946b,esports:tournament:df06ba2d-aa9b-4599-b8d5-7e9ad235a646,2021-05-23 18:00:00+00:00,bestof,2,False,Enterprise,0.0,Team Sampi,2.0,2021-05-23
1697,esports:match:368dda5b-475d-494b-a5b8-7a9d422e7f66,esports:tournament:d279f1c9-44cf-435b-9390-51b1f203ec8e,2021-05-23 00:30:00+00:00,bestof,3,0,Team Liquid,1.0,Extra Salt,2.0,2021-05-23
1771,esports:match:ac5a2922-5842-4237-b7df-44728b52d8ec,esports:tournament:5501b581-0f76-46f9-88cc-4d0cf99900dd,2021-05-23 18:00:00+00:00,bestof,3,False,Team Spirit Academy,1.0,Copenhagen Flames,2.0,2021-05-23
1767,esports:match:1150f377-050d-44e6-8895-75c01af459f4,esports:tournament:5501b581-0f76-46f9-88cc-4d0cf99900dd,2021-05-23 15:00:00+00:00,bestof,3,0,Heet,0.0,Young Ninjas,2.0,2021-05-23
1764,esports:match:121591ed-efa9-492d-8966-5c981f9ce579,esports:tournament:5501b581-0f76-46f9-88cc-4d0cf99900dd,2021-05-23 11:00:00+00:00,bestof,3,False,Heet,0.0,Team Spirit Academy,2.0,2021-05-23
1703,esports:match:0e750f9c-1aa3-4d6f-ad8b-c30a3e07dafc,esports:tournament:d279f1c9-44cf-435b-9390-51b1f203ec8e,2021-05-24 00:30:00+00:00,bestof,3,0,Bad News Bears,0.0,Extremum,2.0,2021-05-24
1640,esports:match:6f9c75c5-1b33-484c-b719-1ecf18703ba2,esports:tournament:00da6e2c-19c5-441b-b3f8-68bbef65c491,2021-05-24 15:00:00+00:00,bestof,3,0,Movistar Riders,0.0,forZe Esports,2.0,2021-05-24
1758,esports:match:5a1eacf2-6d1c-4ebd-a473-b9b8ed3634df,esports:tournament:8500f035-0812-4ffa-ba84-b06996e48949,2021-05-24 13:00:00+00:00,bestof,3,0,Copenhagen Flames,0.0,Team Fiend,2.0,2021-05-24
8768,esports:match:ab9da3ba-033a-4844-b539-16e6cb7fbbae,esports:tournament:8d726022-9427-492e-9aba-fe66cb9defbe,2021-05-24 12:00:00+00:00,bestof,3,0,Touch The Crown,0.0,Havu Gaming,2.0,2021-05-24
1760,esports:match:3e43c27a-b65f-4ff5-af11-9bd046394a6d,esports:tournament:8500f035-0812-4ffa-ba84-b06996e48949,2021-05-24 07:00:00+00:00,bestof,3,False,Nordavind,1.0,1win,2.0,2021-05-24
1759,esports:match:30851184-eada-4a0e-a576-052c3a41c26d,esports:tournament:8500f035-0812-4ffa-ba84-b06996e48949,2021-05-24 07:00:00+00:00,bestof,3,False,Havu Gaming,1.0,100PingGods,2.0,2021-05-24
1642,esports:match:380f7513-da9c-464f-a667-613adc690584,esports:tournament:8500f035-0812-4ffa-ba84-b06996e48949,2021-05-24 16:00:00+00:00,bestof,3,0,Ecstatic,1.0,Endpoint,2.0,2021-05-24
1641,esports:match:c9a1f9de-eb37-4673-89c7-9d9cdce52fad,esports:tournament:8d726022-9427-492e-9aba-fe66cb9defbe,2021-05-24 15:00:00+00:00,bestof,3,0,Sinners Esports,0.0,Team Dignitas,2.0,2021-05-24
1645,esports:match:ef312507-fb05-4850-bc49-c591594adbb2,esports:tournament:d279f1c9-44cf-435b-9390-51b1f203ec8e,2021-05-24 21:30:00+00:00,bestof,3,0,O Plano,0.0,FURIA Esports,2.0,2021-05-24
1757,esports:match:bce32c05-abbd-4207-97fa-afb8b79bdf2a,esports:tournament:8500f035-0812-4ffa-ba84-b06996e48949,2021-05-24 13:00:00+00:00,bestof,3,0,Kova Esports,1.0,SKADE,2.0,2021-05-24
1731,esports:match:846cdc14-3d64-4c61-87d5-cca5aac9375c,esports:tournament:29382939-7f9c-4944-a282-1874c9d94020,2021-05-24 14:00:00+00:00,bestof,3,0,K23,0.0,Team Spirit,2.0,2021-05-24
1749,esports:match:e0185446-c97a-4ccc-b099-e884bcdafc6b,esports:tournament:8500f035-0812-4ffa-ba84-b06996e48949,2021-05-24 10:15:00+00:00,bestof,3,0,Team Dignitas,0.0,Wisla Krakow,2.0,2021-05-24
1644,esports:match:1ae136b4-91df-4fb8-8caf-a0627484a60a,esports:tournament:29382939-7f9c-4944-a282-1874c9d94020,2021-05-24 17:00:00+00:00,bestof,3,False,Entropiq,1.0,Players,2.0,2021-05-24
1745,esports:match:b8e2571d-90f9-4557-a227-e9c581dae350,esports:tournament:8500f035-0812-4ffa-ba84-b06996e48949,2021-05-24 10:20:00+00:00,bestof,3,0,Team Gamerlegion,0.0,AGO,2.0,2021-05-24
1596,esports:match:63cdc620-ffd7-4bfe-9ee7-0d5c6a45d92b,esports:tournament:e41b0221-6d4d-4e6b-9e8c-300ac3f259db,2021-05-25 16:00:00+00:00,bestof,3,0,Team Vitality,0.0,Heroic,2.0,2021-05-25
1788,esports:match:f54a22bd-b5b8-4b72-a21e-c3260164afc1,esports:tournament:00da6e2c-19c5-441b-b3f8-68bbef65c491,2021-05-25 12:00:00+00:00,bestof,3,0,Sinners Esports,1.0,SAW,2.0,2021-05-25
1631,esports:match:9b8ec3bc-9029-4ebf-9d18-eb607d74011c,esports:tournament:15840524-89c2-4baa-8b76-5114de64f229,2021-05-25 17:00:00+00:00,bestof,3,0,UMX,0.0,Team Unique,2.0,2021-05-25
1783,esports:match:be19569a-96ba-4c5e-8ef6-1e67d2209951,esports:tournament:00da6e2c-19c5-441b-b3f8-68bbef65c491,2021-05-25 16:30:00+00:00,bestof,3,False,Young Ninjas,0.0,SKADE,2.0,2021-05-25
1727,esports:match:60164655-22dc-498e-8480-800b27c1753b,esports:tournament:29382939-7f9c-4944-a282-1874c9d94020,2021-05-25 17:30:00+00:00,bestof,3,False,Natus Vincere,0.0,Akuma,2.0,2021-05-25
1734,esports:match:5904eacd-46b8-48b2-aefe-afa97f1e2ade,esports:tournament:29382939-7f9c-4944-a282-1874c9d94020,2021-05-25 14:00:00+00:00,bestof,3,0,forZe Esports,1.0,Outsiders,2.0,2021-05-25
1743,esports:match:25088324-6b2d-456c-a05b-051aad3e8673,esports:tournament:8500f035-0812-4ffa-ba84-b06996e48949,2021-05-25 13:30:00+00:00,bestof,3,False,AGO,1.0,100PingGods,2.0,2021-05-25
1747,esports:match:85b2e6bf-6015-4d2c-9b0c-fe5ab995db38,esports:tournament:8500f035-0812-4ffa-ba84-b06996e48949,2021-05-25 16:30:00+00:00,bestof,3,False,Endpoint,1.0,Team Fiend,2.0,2021-05-25
1754,esports:match:0777d18c-c0a4-48cc-aae2-2f9b186e1aff,esports:tournament:8500f035-0812-4ffa-ba84-b06996e48949,2021-05-25 17:00:00+00:00,bestof,3,False,Izako Boars,0.0,1win,2.0,2021-05-25
1657,esports:match:6d5011f3-d9b6-4806-8d72-43cdb1fa0be3,esports:tournament:8500f035-0812-4ffa-ba84-b06996e48949,2021-05-25 10:30:00+00:00,bestof,3,0,Kova Esports,1.0,Team Dignitas,2.0,2021-05-25
1655,esports:match:b563ca4f-c2c9-4a99-92ef-d9378410fe5f,esports:tournament:c317d9d5-4fc9-40d0-9a34-08a049537308,2021-05-25 10:00:00+00:00,bestof,3,0,Dynasty ESC,1.0,HOGCALLIN CONTEST CHAMPS,2.0,2021-05-25
1654,esports:match:aae74e05-53d2-4ab1-a3e0-93ea1d6769ab,esports:tournament:c317d9d5-4fc9-40d0-9a34-08a049537308,2021-05-25 10:00:00+00:00,bestof,3,0,Animal Squad,0.0,Hazard Esports,2.0,2021-05-25
1650,esports:match:717f36db-c5a9-4831-81f4-84ded35d1b9e,esports:tournament:8500f035-0812-4ffa-ba84-b06996e48949,2021-05-25 10:00:00+00:00,bestof,3,0,Nordavind,1.0,Entropiq,2.0,2021-05-25
1649,esports:match:a0c97828-cc5b-433b-8c1f-c51bfc020519,esports:tournament:8500f035-0812-4ffa-ba84-b06996e48949,2021-05-25 07:00:00+00:00,bestof,3,False,Ecstatic,1.0,Copenhagen Flames,2.0,2021-05-25
1648,esports:match:c592b833-7877-44dc-bce8-ed458396bca6,esports:tournament:8500f035-0812-4ffa-ba84-b06996e48949,2021-05-25 07:00:00+00:00,bestof,3,0,Team Gamerlegion,1.0,Havu Gaming,2.0,2021-05-25
1594,esports:match:54db6730-6d96-41e4-8608-99a7948073d5,esports:tournament:e41b0221-6d4d-4e6b-9e8c-300ac3f259db,2021-05-25 19:00:00+00:00,bestof,3,False,Anonymo Esports,1.0,Sprout,2.0,2021-05-25
1750,esports:match:74eb1089-86cb-4264-8b2c-074768b64e41,esports:tournament:8500f035-0812-4ffa-ba84-b06996e48949,2021-05-25 13:20:00+00:00,bestof,3,False,SKADE,1.0,Wisla Krakow,2.0,2021-05-25
1646,esports:match:6681192f-3d7f-49a3-984c-6d260f088a15,esports:tournament:d279f1c9-44cf-435b-9390-51b1f203ec8e,2021-05-25 00:30:00+00:00,bestof,3,0,Extremum,1.0,Team Liquid,2.0,2021-05-25
8791,esports:match:730ef019-544b-4db9-8ef7-82981be347e4,esports:tournament:8d726022-9427-492e-9aba-fe66cb9defbe,2021-05-25 12:00:00+00:00,bestof,3,0,Ecstatic,1.0,Copenhagen Flames,2.0,2021-05-25
8800,esports:match:12f09f60-0359-46c5-a80b-eb09d69bd049,esports:tournament:8d726022-9427-492e-9aba-fe66cb9defbe,2021-05-25 16:55:00+00:00,bestof,3,False,MAD Lions,0.0,100PingGods,2.0,2021-05-25
8807,esports:match:ffda16a5-dfa8-42e4-ac7f-116291857eb9,esports:tournament:e41b0221-6d4d-4e6b-9e8c-300ac3f259db,2021-05-25 19:00:00+00:00,bestof,3,0,Heet,1.0,Berlin International Gaming,2.0,2021-05-25
1447,esports:match:0a14292a-942b-4f53-9fb0-c39f52932d9f,esports:tournament:0e93a3e7-e09c-47bf-8618-f00dec3ad7da,2021-05-25 17:00:00+00:00,bestof,3,False,Apeks,0.0,Wisla Krakow,2.0,2021-05-25
1436,esports:match:92d38423-aae1-4674-9844-a94cedf967b0,esports:tournament:c317d9d5-4fc9-40d0-9a34-08a049537308,2021-05-25 10:02:01+00:00,bestof,3,0,Rooster,1.0,Chiefs Esports Club,2.0,2021-05-25
1438,esports:match:37caad97-5d33-43f9-93bc-da70e1fb24c2,esports:tournament:c317d9d5-4fc9-40d0-9a34-08a049537308,2021-05-25 10:00:00+00:00,bestof,3,0,Alke,0.0,Vertex Esports Club,2.0,2021-05-25
1440,esports:match:14c0a1eb-67e4-4a22-af45-696e74b34c37,esports:tournament:c317d9d5-4fc9-40d0-9a34-08a049537308,2021-05-25 10:00:00+00:00,bestof,3,0,Riot Gaming,0.0,Renegades,2.0,2021-05-25
1449,esports:match:8211332b-83c0-4091-a453-33efde3e05c5,esports:tournament:0e93a3e7-e09c-47bf-8618-f00dec3ad7da,2021-05-25 17:00:00+00:00,bestof,3,0,AGO,0.0,Sinners Esports,2.0,2021-05-25
1591,esports:match:08f1aa51-9354-4abf-bcd6-72f36fe18256,esports:tournament:e41b0221-6d4d-4e6b-9e8c-300ac3f259db,2021-05-25 16:00:00+00:00,bestof,3,0,Complexity Gaming,0.0,FunPlus Phoenix,2.0,2021-05-25
1592,esports:match:f6455000-b86d-49b4-98e8-de065f138241,esports:tournament:e41b0221-6d4d-4e6b-9e8c-300ac3f259db,2021-05-26 19:00:00+00:00,bestof,3,False,Sprout,1.0,FunPlus Phoenix,2.0,2021-05-26
8833,esports:match:a3611aae-d5d2-40ce-afec-c86b546c8b6a,esports:tournament:8d726022-9427-492e-9aba-fe66cb9defbe,2021-05-26 17:10:00+00:00,bestof,3,False,Team Dignitas,0.0,Havu Gaming,2.0,2021-05-26
1729,esports:match:1d519a9a-d69f-466e-8c3b-f451ce4af3d3,esports:tournament:29382939-7f9c-4944-a282-1874c9d94020,2021-05-26 14:00:00+00:00,bestof,3,0,K23,1.0,Entropiq,2.0,2021-05-26
1538,esports:match:e306e249-4b1b-4628-8052-42c938fcb04d,esports:tournament:8500f035-0812-4ffa-ba84-b06996e48949,2021-05-26 07:00:00+00:00,bestof,3,0,Nordavind,0.0,Kova Esports,2.0,2021-05-26
1539,esports:match:d8b8ebf6-90d6-4671-9726-f022c1d64636,esports:tournament:8500f035-0812-4ffa-ba84-b06996e48949,2021-05-26 16:55:00+00:00,bestof,3,False,100PingGods,0.0,Team Fiend,2.0,2021-05-26
1537,esports:match:b1b397d2-68c8-44ea-88e8-2289dfb10b78,esports:tournament:8500f035-0812-4ffa-ba84-b06996e48949,2021-05-26 13:40:00+00:00,bestof,3,False,Izako Boars,0.0,AGO,2.0,2021-05-26
1536,esports:match:d4a6f6d2-0f2a-4878-bc8e-3517d560fe83,esports:tournament:8500f035-0812-4ffa-ba84-b06996e48949,2021-05-26 16:00:00+00:00,bestof,3,0,Wisla Krakow,0.0,1win,2.0,2021-05-26
1535,esports:match:fbb71d8a-8fb6-480d-928a-56cfc58d8cf5,esports:tournament:8500f035-0812-4ffa-ba84-b06996e48949,2021-05-26 11:10:00+00:00,bestof,3,False,Endpoint,0.0,Havu Gaming,2.0,2021-05-26
1534,esports:match:4ca5745c-4325-4059-87a7-2b03d71e783f,esports:tournament:8500f035-0812-4ffa-ba84-b06996e48949,2021-05-26 07:00:00+00:00,bestof,3,0,Ecstatic,1.0,Team Gamerlegion,2.0,2021-05-26
1533,esports:match:3df5c0b1-cc5a-46ba-9cee-91bec78d36b4,esports:tournament:8500f035-0812-4ffa-ba84-b06996e48949,2021-05-26 10:00:00+00:00,bestof,3,0,Copenhagen Flames,1.0,Entropiq,2.0,2021-05-26
9124,esports:match:ac435d7a-1ac4-473a-88ff-3cb860a3a950,esports:tournament:8d726022-9427-492e-9aba-fe66cb9defbe,2021-05-26 13:00:00+00:00,bestof,3,0,Sinners Esports,0.0,Touch The Crown,2.0,2021-05-26
1540,esports:match:f7ce3d99-d24b-4f49-82e5-9099ddd7407a,esports:tournament:8500f035-0812-4ffa-ba84-b06996e48949,2021-05-26 13:20:00+00:00,bestof,3,False,SKADE,1.0,Team Dignitas,2.0,2021-05-26
1458,esports:match:2a388bd1-6481-4c72-9c37-37ad00820bb3,esports:tournament:0e93a3e7-e09c-47bf-8618-f00dec3ad7da,2021-05-26 17:00:00+00:00,bestof,3,0,ALTERNATE aTTaX,0.0,SAW,2.0,2021-05-26
1728,esports:match:9aa444ae-ede0-4559-b6e8-4dff3f48e986,esports:tournament:29382939-7f9c-4944-a282-1874c9d94020,2021-05-26 17:20:00+00:00,bestof,3,False,forZe Esports,0.0,Natus Vincere,2.0,2021-05-26
1441,esports:match:591b3c12-d86a-4758-ab56-8d43c740727e,esports:tournament:c317d9d5-4fc9-40d0-9a34-08a049537308,2021-05-26 10:00:00+00:00,bestof,3,0,WC,0.0,Chiefs Esports Club,2.0,2021-05-26
1457,esports:match:ecfe7d10-35c3-46d4-8e44-9756d90cf504,esports:tournament:0e93a3e7-e09c-47bf-8618-f00dec3ad7da,2021-05-26 17:00:00+00:00,bestof,3,0,Movistar Riders,0.0,AGO,2.0,2021-05-26
1597,esports:match:80c1501a-c21c-48c6-ae4e-0fcd0f1825fb,esports:tournament:e41b0221-6d4d-4e6b-9e8c-300ac3f259db,2021-05-26 16:00:00+00:00,bestof,3,0,Astralis,0.0,Heroic,2.0,2021-05-26
1588,esports:match:3f0afc71-5646-4dce-a257-fc2722ddfe54,esports:tournament:e41b0221-6d4d-4e6b-9e8c-300ac3f259db,2021-05-26 19:00:00+00:00,bestof,3,0,Berlin International Gaming,1.0,Ninjas in Pyjamas,2.0,2021-05-26
1443,esports:match:7df617e6-68c9-43c4-bec6-27b957785b28,esports:tournament:0e93a3e7-e09c-47bf-8618-f00dec3ad7da,2021-05-26 17:00:00+00:00,bestof,3,0,Team Blink,1.0,Nemiga Gaming,2.0,2021-05-26
1589,esports:match:2208beff-8319-467f-b2df-2fcd5eda427d,esports:tournament:e41b0221-6d4d-4e6b-9e8c-300ac3f259db,2021-05-26 16:00:00+00:00,bestof,3,0,Anonymo Esports,0.0,Complexity Gaming,2.0,2021-05-26
1632,esports:match:8ccad630-33c8-4a1b-a3af-2c0dbcb5bb08,esports:tournament:15840524-89c2-4baa-8b76-5114de64f229,2021-05-26 17:00:00+00:00,bestof,3,0,Lowlandlions,1.0,Zaran's Jeans,2.0,2021-05-26
1437,esports:match:66c03fad-26e1-47f4-94f2-694812777c36,esports:tournament:c317d9d5-4fc9-40d0-9a34-08a049537308,2021-05-26 10:00:00+00:00,bestof,3,0,Sylyx,1.0,Hazard Esports,2.0,2021-05-26
1448,esports:match:3460200c-6d22-4d26-b36f-4d64f2d1520b,esports:tournament:0e93a3e7-e09c-47bf-8618-f00dec3ad7da,2021-05-26 17:00:00+00:00,bestof,3,0,Apeks,1.0,LDLC OL,2.0,2021-05-26
1556,esports:match:ac661ed3-93c4-4030-bebc-2a8745138e7b,esports:tournament:b23b907e-7cdf-4ee8-acb3-f51db3af9e05,2021-05-26 21:30:00+00:00,bestof,3,False,Extra Salt,1.0,FURIA Esports,2.0,2021-05-26
1446,esports:match:2fc2e17c-d581-4eb4-ba2e-6c3896342c5b,esports:tournament:0e93a3e7-e09c-47bf-8618-f00dec3ad7da,2021-05-26 19:00:00+00:00,bestof,3,0,Endpoint,0.0,Team Gamerlegion,2.0,2021-05-26
1752,esports:match:316e18b2-b3be-447d-bb76-7f68cc98c8b3,esports:tournament:8500f035-0812-4ffa-ba84-b06996e48949,2021-05-27 07:00:00+00:00,bestof,3,0,Copenhagen Flames,1.0,Team Gamerlegion,2.0,2021-05-27
1753,esports:match:0bf447bc-253b-40a4-9cda-43b2324adad3,esports:tournament:8500f035-0812-4ffa-ba84-b06996e48949,2021-05-27 10:35:00+00:00,bestof,3,0,100PingGods,1.0,Team Dignitas,2.0,2021-05-27
1751,esports:match:d027b8cf-71a6-474e-b97c-9383fa39ede4,esports:tournament:8500f035-0812-4ffa-ba84-b06996e48949,2021-05-27 10:40:00+00:00,bestof,3,0,Entropiq,1.0,AGO,2.0,2021-05-27
1756,esports:match:a42a66f1-f112-40ec-9b5d-29573f240ebd,esports:tournament:8500f035-0812-4ffa-ba84-b06996e48949,2021-05-27 07:00:00+00:00,bestof,3,False,SKADE,1.0,Endpoint,2.0,2021-05-27
1593,esports:match:c34afbc1-1609-495e-b1e0-ce9aee10a9bf,esports:tournament:e41b0221-6d4d-4e6b-9e8c-300ac3f259db,2021-05-27 16:00:00+00:00,bestof,3,0,G2 Esports,0.0,MOUZ,2.0,2021-05-27
1748,esports:match:0dff0408-ef18-4548-a28c-5191375fd829,esports:tournament:8500f035-0812-4ffa-ba84-b06996e48949,2021-05-27 13:00:00+00:00,bestof,3,0,Havu Gaming,0.0,Wisla Krakow,2.0,2021-05-27
1595,esports:match:3748f833-c185-4cf3-a8c9-ac061684fec5,esports:tournament:e41b0221-6d4d-4e6b-9e8c-300ac3f259db,2021-05-27 16:00:00+00:00,bestof,3,0,Sprout,0.0,Complexity Gaming,2.0,2021-05-27
1733,esports:match:94a99641-21a9-4583-b134-8d2a3fa1711d,esports:tournament:29382939-7f9c-4944-a282-1874c9d94020,2021-05-27 17:00:00+00:00,bestof,3,0,Outsiders,0.0,Akuma,2.0,2021-05-27
1730,esports:match:d273b9ff-b355-4a2b-acc1-7176a30563cc,esports:tournament:29382939-7f9c-4944-a282-1874c9d94020,2021-05-27 14:00:00+00:00,bestof,3,0,Team Spirit,0.0,Players,2.0,2021-05-27
1755,esports:match:2faf1a0e-3736-4236-9003-5ac62a9414a7,esports:tournament:8500f035-0812-4ffa-ba84-b06996e48949,2021-05-27 13:00:00+00:00,bestof,3,0,Kova Esports,1.0,Izako Boars,2.0,2021-05-27
1456,esports:match:7c42ff41-30ed-4994-8644-d57593317549,esports:tournament:0e93a3e7-e09c-47bf-8618-f00dec3ad7da,2021-05-27 17:00:00+00:00,bestof,3,0,Nemiga Gaming,1.0,ALTERNATE aTTaX,2.0,2021-05-27
1544,esports:match:78aaecf6-9bb3-4ff9-b961-20c8d49f0c10,esports:tournament:a0da8965-ccc2-4663-81c1-4c4e5863d823,2021-05-27 15:00:00+00:00,bestof,3,False,Gorillazzz,0.0,Natus Vincere Junior,2.0,2021-05-27
1545,esports:match:d08f3567-97c5-497e-929d-b86d23b6ef74,esports:tournament:a0da8965-ccc2-4663-81c1-4c4e5863d823,2021-05-27 18:00:00+00:00,bestof,3,0,Lilmix,0.0,Case Esports,2.0,2021-05-27
8859,esports:match:005994fa-f4a2-4635-8402-96be26efc222,esports:tournament:8d726022-9427-492e-9aba-fe66cb9defbe,2021-05-27 15:00:00+00:00,bestof,3,0,100PingGods,0.0,Copenhagen Flames,2.0,2021-05-27
8857,esports:match:6d8ada4b-601b-42dd-bae9-5976dd8bf41f,esports:tournament:002a42fc-6900-4464-9f16-233132642f41,2021-05-27 14:10:00+00:00,bestof,3,0,HONORIS,0.0,eClub Brugge,2.0,2021-05-27
8852,esports:match:9e64c255-6359-4a9c-aa4c-682c021e844a,esports:tournament:8d726022-9427-492e-9aba-fe66cb9defbe,2021-05-27 12:00:00+00:00,bestof,3,False,MAD Lions,1.0,Ecstatic,2.0,2021-05-27
8844,esports:match:2e830459-2121-4d9d-abd9-7a66eacdbd95,esports:tournament:f796bb68-37ae-4d05-ad29-d94b63af7fb9,2021-05-27 01:00:00+00:00,bestof,3,0,QcClan,0.0,Triumph,2.0,2021-05-27
8843,esports:match:ce36b0c8-f588-457c-a120-4c5ae06fe8f1,esports:tournament:f796bb68-37ae-4d05-ad29-d94b63af7fb9,2021-05-27 01:00:00+00:00,bestof,3,True,Team Veloz,0.0,CENSRD,2.0,2021-05-27
1559,esports:match:43a74883-c2bc-424b-970c-1fd709de188c,esports:tournament:b23b907e-7cdf-4ee8-acb3-f51db3af9e05,2021-05-27 21:30:00+00:00,bestof,3,False,Extra Salt,1.0,Extremum,2.0,2021-05-27
1557,esports:match:e1c717ee-af4f-476e-9e79-2f2935f16f82,esports:tournament:b23b907e-7cdf-4ee8-acb3-f51db3af9e05,2021-05-27 00:30:00+00:00,bestof,3,0,Pain Gaming,0.0,Team Liquid,2.0,2021-05-27
1480,esports:match:f73772b3-28e4-48d5-a11f-4eee113bdae3,esports:tournament:f796bb68-37ae-4d05-ad29-d94b63af7fb9,2021-05-27 01:00:00+00:00,bestof,3,0,Secret Club,0.0,Extra Salt,2.0,2021-05-27
1585,esports:match:a9b334f4-bd1b-4084-bb85-5f154b9bf071,esports:tournament:e41b0221-6d4d-4e6b-9e8c-300ac3f259db,2021-05-27 19:00:00+00:00,bestof,3,0,Heroic,1.0,Ninjas in Pyjamas,2.0,2021-05-27
1663,esports:match:feefe2b2-b252-42f4-9789-d520e0856983,esports:tournament:002a42fc-6900-4464-9f16-233132642f41,2021-05-27 17:25:00+00:00,bestof,3,0,Movistar Riders,0.0,LDLC OL,2.0,2021-05-27
